1298,1059,0.187052181,5
1554,1281,0.25623053,5
1464,1258,0.264505452,5
1444,1133,0.263492991,5
1401,1158,0.259735202,5
1247,1155,0.262422118,5
1172,1176,0.25959891,5
1227,1088,0.257963396,5
1254,1117,0.254750779,5
1210,1035,0.248345016,5
1090,992,0.240615265,5
1124,988,0.241510903,5
1034,926,0.234462617,5
1017,965,0.233605919,5
1037,940,0.230393302,5
1026,941,0.228621495,5
1003,930,0.227083333,5
977,973,0.228134735,5
945,967,0.231055296,5
1006,1002,0.232437695,5
1021,998,0.232982866,5
1041,957,0.227920561,5
1005,980,0.231211059,5
1067,1021,0.234871495,5
1081,998,0.232963396,5
1049,1005,0.235689252,5
1135,1067,0.238045171,5
1175,1043,0.236974299,5
1163,1034,0.239018692,5
1120,1087,0.238337227,5
1096,1078,0.23555296,5
1171,1157,0.244100467,5
1021,1116,0.241958723,5
1031,1132,0.241199377,5
1009,1095,0.242406542,5
1086,1128,0.245015576,5
1079,1104,0.243827882,5
1055,1109,0.246105919,5
1054,1072,0.242367601,5
1027,1079,0.240537383,5
1029,1107,0.241686137,5
1070,1073,0.241179907,5
1011,1110,0.240089564,5
1031,1013,0.242231308,5
1007,1069,0.239661215,5
1035,1075,0.240167445,5
1039,1059,0.238882399,5
1001,1056,0.237091121,5
997,1064,0.239739097,5
1011,1089,0.236857477,5
1043,1086,0.234482087,5
973,1026,0.23123053,5
1009,1003,0.232418224,5
1007,1069,0.233430685,5
1042,1067,0.231327882,5
1046,1039,0.234540498,5
1055,1023,0.231113707,5
1127,1094,0.238317757,5
1054,1060,0.233742212,5
1057,1038,0.232885514,5
1075,1013,0.231464174,5
1069,1060,0.230685358,5
945,1063,0.230841121,5
981,1076,0.233060748,5
907,932,0.226382399,5
951,967,0.226732866,5
892,974,0.220891745,5
948,1032,0.22451324,5
933,986,0.222059969,5
939,952,0.221690031,5
894,964,0.217698598,5
933,949,0.222371495,5
914,968,0.218711059,5
841,904,0.218165888,5
861,855,0.218652648,5
892,941,0.218146417,5
936,952,0.220288162,5
914,951,0.22165109,5
883,961,0.219373053,5
915,929,0.222040498,5
952,968,0.220755452,5
878,897,0.218574766,5
904,960,0.220249221,5
932,973,0.21730919,5
868,936,0.214680685,5
864,908,0.211409657,5
877,902,0.212792056,5
864,950,0.218243769,5
864,964,0.215303738,5
918,942,0.217387072,5
926,881,0.216179907,5
916,906,0.218360592,5
883,894,0.214018692,5
897,879,0.215284268,5
914,960,0.222527259,5
936,927,0.221553738,5
933,948,0.223987539,5
933,949,0.224415888,5
928,961,0.224396417,5
927,953,0.223617601,5
873,936,0.220891745,5
883,865,0.218165888,5
911,949,0.222644081,5
946,922,0.221865265,5
925,886,0.218866822,5
998,863,0.22161215,5
873,882,0.218146417,5
920,923,0.216374611,5
949,895,0.219080997,5
872,878,0.213999221,5
950,951,0.220132399,5
921,921,0.217562305,5
935,934,0.222546729,5
961,930,0.222994548,5
947,948,0.224396417,5
902,870,0.215556854,5
952,947,0.22163162,5
952,935,0.221008567,5
954,936,0.222644081,5
996,987,0.224104361,5
975,894,0.21875,5
937,912,0.22116433,5
952,914,0.224649533,5
913,931,0.222021028,5
967,902,0.221125389,5
951,910,0.22163162,5
910,930,0.219976636,5
945,934,0.219587227,5
978,1020,0.222858255,5
905,961,0.221962617,5
951,927,0.221943146,5
940,949,0.221904206,5
947,905,0.220541277,5
975,973,0.225369938,5
945,939,0.221105919,5
906,904,0.221573209,5
950,965,0.221845794,5
942,931,0.222955607,5
911,927,0.220366044,5
953,939,0.22498053,5
952,900,0.220073988,5
941,937,0.222215732,5
891,926,0.219528816,5
936,953,0.222702492,5
956,995,0.221923676,5
906,926,0.221397975,5
926,928,0.222624611,5
877,864,0.217912773,5
944,884,0.218243769,5
891,884,0.219450935,5
873,858,0.220366044,5
934,921,0.223345016,5
940,943,0.226031931,5
899,927,0.223442368,5
910,951,0.226129283,5
896,900,0.226869159,5
911,880,0.226596573,5
969,976,0.231425234,5
946,901,0.227161215,5
943,945,0.227920561,5
973,976,0.228485202,5
966,977,0.229711838,5
927,939,0.227978972,5
949,973,0.229069315,5
941,960,0.230588006,5
951,966,0.228115265,5
912,940,0.225545171,5
953,995,0.23076324,5
915,953,0.229497664,5
958,903,0.22642134,5
950,975,0.228640966,5
967,970,0.230938474,5
952,911,0.229400312,5
973,963,0.229926012,5
913,934,0.228426791,5
956,926,0.229380841,5
971,910,0.23029595,5
947,972,0.22932243,5
955,1003,0.231444704,5
943,991,0.232651869,5
960,974,0.229692368,5
917,945,0.227219626,5
963,963,0.230568536,5
937,978,0.228563084,5
934,937,0.225856698,5
965,949,0.227433801,5
