492,471,0.134813084,1
473,497,0.137811526,1
462,481,0.128465732,1
527,563,0.132788162,1
526,549,0.138084112,1
549,577,0.140829439,1
500,530,0.140478972,1
542,564,0.143088006,1
542,547,0.140673676,1
547,514,0.141277259,1
527,542,0.145560748,1
550,553,0.143827882,1
559,554,0.135241433,1
515,525,0.143808411,1
527,500,0.138239875,1
560,511,0.137792056,1
578,488,0.141471963,1
600,527,0.139641745,1
586,531,0.137947819,1
576,522,0.139466511,1
604,551,0.135728193,1
586,523,0.14038162,1
585,537,0.139349688,1
553,499,0.138025701,1
569,503,0.138551402,1
582,542,0.142231308,1
583,507,0.139193925,1
563,533,0.140907321,1
548,488,0.138181464,1
582,516,0.140732087,1
586,523,0.138590343,1
605,531,0.140751558,1
611,494,0.143165888,1
649,520,0.141277259,1
637,543,0.137597352,1
631,540,0.138434579,1
673,582,0.142990654,1
676,593,0.141043614,1
650,570,0.139661215,1
661,574,0.141900312,1
667,556,0.140147975,1
683,587,0.146203271,1
693,593,0.143243769,1
670,594,0.155354361,1
595,562,0.150915109,1
526,554,0.148481308,1
530,600,0.151616044,1
540,591,0.152764798,1
501,535,0.147468847,1
510,545,0.148208723,1
519,548,0.143243769,1
548,563,0.150038941,1
553,540,0.149493769,1
558,562,0.147390966,1
517,516,0.152511682,1
573,582,0.14805296,1
572,559,0.153115265,1
530,560,0.149941589,1
533,535,0.15334891,1
575,573,0.155743769,1
540,532,0.143594237,1
556,589,0.157476636,1
526,568,0.154244548,1
586,604,0.153524143,1
558,551,0.150623053,1
559,575,0.150155763,1
583,579,0.15432243,1
591,616,0.150759346,1
512,527,0.15146028,1
540,550,0.150837227,1
540,552,0.149610592,1
581,599,0.149240654,1
561,576,0.149415888,1
550,551,0.150136293,1
580,569,0.148383956,1
600,574,0.14904595,1
546,561,0.148714953,1
540,533,0.151693925,1
577,581,0.15095405,1
507,549,0.145093458,1
561,585,0.153426791,1
540,548,0.151012461,1
564,589,0.156892523,1
529,539,0.146417445,1
540,536,0.15241433,1
559,553,0.153251558,1
563,549,0.151635514,1
531,557,0.155081776,1
565,581,0.150369938,1
551,536,0.149357477,1
541,547,0.153679907,1
522,515,0.147683022,1
565,582,0.155257009,1
572,572,0.156152648,1
522,485,0.150408879,1
521,513,0.153173676,1
510,516,0.149746885,1
548,571,0.150350467,1
565,586,0.156055296,1
575,597,0.158566978,1
572,594,0.149143302,1
566,579,0.150136293,1
552,558,0.15482866,1
562,573,0.149182243,1
571,602,0.148948598,1
570,597,0.15336838,1
566,575,0.149941589,1
548,565,0.147955607,1
543,547,0.154283489,1
535,563,0.151518692,1
529,543,0.148968069,1
545,584,0.157009346,1
508,561,0.156386293,1
490,548,0.155568536,1
508,560,0.157651869,1
518,552,0.158859034,1
509,572,0.155451713,1
527,553,0.154692368,1
520,582,0.152570093,1
554,575,0.159676791,1
509,563,0.153504673,1
524,535,0.151616044,1
564,586,0.165050623,1
567,568,0.159053738,1
553,579,0.154400312,1
552,582,0.159228972,1
545,555,0.156931464,1
560,586,0.158002336,1
563,569,0.159735202,1
544,559,0.160436137,1
577,590,0.157885514,1
539,542,0.152063863,1
543,590,0.159073209,1
557,599,0.158119159,1
584,592,0.154536604,1
554,560,0.151031931,1
535,541,0.157885514,1
580,608,0.156814642,1
564,604,0.157165109,1
531,557,0.15578271,1
555,558,0.157320872,1
571,612,0.15626947,1
580,616,0.161838006,1
597,620,0.161156542,1
598,611,0.158119159,1
597,576,0.160397196,1
536,600,0.159345794,1
590,609,0.158566978,1
614,623,0.164661215,1
594,618,0.163356698,1
614,634,0.165245327,1
615,610,0.163668224,1
603,597,0.161195483,1
571,603,0.165440031,1
590,617,0.164563863,1
599,586,0.16248053,1
530,586,0.159910436,1
571,584,0.15769081,1
577,616,0.158742212,1
